,video,image,group_original,group_2,group_3,group_4,group_5
5003,2020-09-24-1,969902555s233ms.jpg,1.0,0.0,0.0,0.0,1.0
5004,2020-09-24-1,969902974s251ms.jpg,1.0,0.0,0.0,1.0,1.0
5005,2020-09-29-09-46-42-3,970328767s710ms.jpg,1.0,0.0,1.0,1.0,1.0
5006,2020-09-24-3,969904891s173ms.jpg,2.0,1.0,1.0,1.0,2.0
5007,2020-09-24-4,969906346s680ms.jpg,1.0,0.0,0.0,1.0,1.0
5008,2020-09-29-09-46-42-3,970329306s715ms.jpg,2.0,1.0,1.0,2.0,2.0
5009,2020-09-29-09-46-42-1,970325908s781ms.jpg,2.0,0.0,1.0,1.0,2.0
5010,2020-07-28-06-01-11,964869995s713ms.jpg,0.0,0.0,0.0,0.0,0.0
5011,2020-09-29-09-46-42-3,970328449s692ms.jpg,1.0,0.0,0.0,1.0,1.0
5012,2020-09-29-09-46-42-4,970330209s202ms.jpg,0.0,0.0,0.0,0.0,0.0
5013,2020-09-29-09-46-42-1,970325866s805ms.jpg,3.0,1.0,2.0,2.0,3.0
5014,2020-09-29-09-46-42-2,970326873s230ms.jpg,0.0,0.0,0.0,0.0,0.0
5015,2020-09-29-09-46-42-4,970330317s177ms.jpg,1.0,0.0,0.0,1.0,1.0
5016,2020-09-24-1,969902261s239ms.jpg,2.0,0.0,1.0,1.0,2.0
5017,2020-09-29-09-46-42-4,970330203s196ms.jpg,1.0,0.0,0.0,0.0,1.0
5018,2020-07-28-06-01-11,964869836s721ms.jpg,1.0,0.0,1.0,1.0,1.0
5019,2020-09-29-09-46-42-3,970329548s690ms.jpg,3.0,1.0,1.0,2.0,3.0
5020,2020-09-24-3,969905059s174ms.jpg,2.0,1.0,1.0,2.0,2.0
5021,2020-09-29-09-46-42-3,970329748s689ms.jpg,2.0,0.0,1.0,1.0,2.0
5022,2020-07-28-06-01-11,964869538s723ms.jpg,1.0,0.0,0.0,0.0,0.0
5023,2020-09-24-1,969902378s256ms.jpg,3.0,1.0,1.0,2.0,3.0
5024,2020-09-29-09-46-42-1,970325630s803ms.jpg,0.0,0.0,0.0,0.0,0.0
5025,2020-09-29-09-46-42-3,970328626s702ms.jpg,1.0,0.0,0.0,1.0,1.0
5026,2020-09-29-09-46-42-1,970326128s800ms.jpg,2.0,0.0,1.0,1.0,1.0
5027,2020-09-24-1,969902246s257ms.jpg,1.0,0.0,0.0,0.0,0.0
5028,2020-09-29-09-46-42-3,970329187s696ms.jpg,1.0,0.0,0.0,0.0,0.0
5029,2020-09-29-09-46-42-1,970326002s808ms.jpg,1.0,0.0,0.0,0.0,0.0
5030,2020-10-02-10-17-05-3,970588605s258ms.jpg,3.0,1.0,2.0,2.0,3.0
5031,2020-09-24-3,969905392s174ms.jpg,0.0,0.0,0.0,0.0,0.0
5032,2020-09-29-09-46-42-1,970326181s787ms.jpg,1.0,0.0,0.0,1.0,1.0
5033,2020-09-24-3,969904859s175ms.jpg,3.0,1.0,2.0,2.0,3.0
5034,2020-07-28-06-01-11,964869973s724ms.jpg,1.0,0.0,0.0,0.0,0.0
5035,2020-09-24-3,969905339s187ms.jpg,2.0,0.0,1.0,1.0,2.0
5036,2020-09-24-1,969902669s247ms.jpg,0.0,0.0,0.0,0.0,0.0
5037,2020-09-29-09-46-42-1,970325538s811ms.jpg,0.0,0.0,0.0,0.0,0.0
5038,2020-09-29-09-46-42-3,970329198s707ms.jpg,1.0,0.0,0.0,0.0,1.0
5039,2020-09-24-1,969902067s245ms.jpg,1.0,0.0,0.0,1.0,1.0
5040,2020-09-29-09-46-42-3,970328439s715ms.jpg,0.0,0.0,0.0,0.0,0.0
5041,2020-09-29-09-46-42-1,970326101s807ms.jpg,3.0,1.0,1.0,2.0,3.0
5042,2020-09-29-09-46-42-4,970330352s178ms.jpg,2.0,1.0,1.0,2.0,2.0
5043,2020-09-24-4,969906478s678ms.jpg,1.0,0.0,0.0,0.0,1.0
5044,2020-09-29-09-46-42-2,970326917s207ms.jpg,2.0,1.0,1.0,2.0,2.0
5045,2020-09-29-09-46-42-3,970328665s708ms.jpg,2.0,0.0,1.0,1.0,2.0
5046,2020-09-29-09-46-42-3,970329033s709ms.jpg,0.0,0.0,0.0,0.0,0.0
5047,2020-09-24-4,969906515s649ms.jpg,3.0,1.0,2.0,2.0,3.0
5048,2020-09-24-1,969902853s231ms.jpg,0.0,0.0,0.0,0.0,0.0
5049,2020-07-28-06-01-11,964869225s710ms.jpg,3.0,1.0,1.0,2.0,2.0
5050,2020-09-29-09-46-42-1,970326273s812ms.jpg,1.0,0.0,1.0,1.0,1.0
5051,2020-10-02-10-17-05-3,970588282s269ms.jpg,1.0,0.0,0.0,1.0,1.0
5052,2020-09-29-09-46-42-1,970325785s791ms.jpg,3.0,1.0,2.0,3.0,3.0
5053,2020-10-02-10-17-05-3,970588434s254ms.jpg,2.0,0.0,1.0,1.0,2.0
5054,2020-09-29-09-46-42-1,970326407s813ms.jpg,1.0,0.0,0.0,0.0,0.0
5055,2020-07-28-06-01-11,964869980s698ms.jpg,1.0,0.0,1.0,1.0,1.0
5056,2020-09-29-09-46-42-1,970325901s807ms.jpg,2.0,1.0,1.0,2.0,2.0
5057,2020-09-29-09-46-42-4,970329938s198ms.jpg,0.0,0.0,0.0,0.0,0.0
5058,2020-09-24-3,969906231s178ms.jpg,2.0,1.0,1.0,2.0,2.0
5059,2020-10-02-10-17-05-3,970588489s242ms.jpg,3.0,1.0,1.0,2.0,3.0
5060,2020-09-29-09-46-42-1,970325679s785ms.jpg,2.0,1.0,1.0,1.0,2.0
5061,2020-09-29-09-46-42-3,970328563s706ms.jpg,1.0,0.0,0.0,0.0,0.0
5062,2020-07-28-06-01-11,964869533s718ms.jpg,3.0,1.0,1.0,2.0,3.0
5063,2020-10-02-10-17-05-3,970588286s273ms.jpg,0.0,0.0,0.0,0.0,0.0
5064,2020-09-29-09-46-42-1,970326242s781ms.jpg,2.0,0.0,1.0,1.0,2.0
5065,2020-09-29-09-46-42-4,970329853s180ms.jpg,1.0,0.0,0.0,0.0,1.0
5066,2020-09-24-1,969902084s229ms.jpg,0.0,0.0,0.0,0.0,0.0
5067,2020-09-29-09-46-42-1,970325625s798ms.jpg,1.0,0.0,0.0,0.0,1.0
5068,2020-09-29-09-46-42-2,970326994s217ms.jpg,1.0,0.0,0.0,1.0,1.0
5069,2020-09-29-09-46-42-3,970329391s700ms.jpg,2.0,1.0,1.0,2.0,2.0
5070,2020-09-29-09-46-42-3,970329653s695ms.jpg,1.0,0.0,1.0,1.0,1.0
5071,2020-09-24-1,969902698s242ms.jpg,1.0,0.0,0.0,0.0,0.0
5072,2020-09-29-09-46-42-4,970330234s194ms.jpg,0.0,0.0,0.0,0.0,0.0
5073,2020-09-29-09-46-42-3,970328384s694ms.jpg,0.0,0.0,0.0,0.0,0.0
5074,2020-09-29-09-46-42-4,970330138s198ms.jpg,0.0,0.0,0.0,0.0,0.0
5075,2020-09-24-1,969902410s255ms.jpg,2.0,0.0,1.0,1.0,2.0
5076,2020-07-28-06-01-11,964869773s724ms.jpg,1.0,0.0,0.0,1.0,1.0
5077,2020-09-24-1,969902027s239ms.jpg,2.0,0.0,1.0,1.0,2.0
5078,2020-09-24-1,969902647s258ms.jpg,3.0,1.0,1.0,2.0,3.0
5079,2020-09-29-09-46-42-1,970326067s806ms.jpg,1.0,0.0,0.0,0.0,0.0
5080,2020-07-28-06-01-11,964868801s720ms.jpg,0.0,0.0,0.0,0.0,0.0
5081,2020-09-24-1,969901846s258ms.jpg,1.0,0.0,0.0,0.0,1.0
5082,2020-09-24-3,969906218s166ms.jpg,3.0,1.0,2.0,2.0,3.0
5083,2020-09-29-09-46-42-3,970328723s699ms.jpg,1.0,0.0,0.0,1.0,1.0
5084,2020-09-24-3,969906129s177ms.jpg,1.0,0.0,0.0,0.0,1.0
5085,2020-09-24-1,969902602s246ms.jpg,1.0,0.0,0.0,1.0,1.0
5086,2020-09-29-09-46-42-1,970326177s783ms.jpg,1.0,0.0,0.0,0.0,1.0
5087,2020-09-24-1,969903007s251ms.jpg,1.0,0.0,0.0,1.0,1.0
5088,2020-09-29-09-46-42-4,970330150s177ms.jpg,1.0,0.0,0.0,0.0,0.0
5089,2020-09-24-4,969906557s657ms.jpg,3.0,1.0,2.0,2.0,3.0
5090,2020-09-24-1,969902596s240ms.jpg,1.0,0.0,0.0,0.0,1.0
5091,2020-09-24-3,969905332s180ms.jpg,1.0,0.0,0.0,1.0,1.0
5092,2020-09-29-09-46-42-1,970326347s786ms.jpg,1.0,0.0,0.0,0.0,1.0
5093,2020-09-24-3,969905357s172ms.jpg,2.0,1.0,1.0,1.0,2.0
5094,2020-07-28-06-01-11,964869205s724ms.jpg,3.0,1.0,1.0,2.0,2.0
5095,2020-07-28-06-01-11,964869525s710ms.jpg,1.0,0.0,1.0,1.0,1.0
5096,2020-09-29-09-46-42-4,970330083s176ms.jpg,1.0,0.0,0.0,0.0,0.0
5097,2020-09-29-09-46-42-3,970329335s710ms.jpg,2.0,0.0,1.0,1.0,2.0
5098,2020-09-24-4,969906302s669ms.jpg,1.0,0.0,0.0,0.0,1.0
5099,2020-09-24-1,969901841s253ms.jpg,1.0,0.0,0.0,0.0,1.0
5100,2020-09-24-4,969906530s664ms.jpg,3.0,1.0,2.0,3.0,3.0
5101,2020-09-29-09-46-42-1,970325529s802ms.jpg,2.0,0.0,1.0,1.0,2.0
5102,2020-10-02-10-17-05-3,970588277s264ms.jpg,1.0,0.0,0.0,1.0,1.0
5103,2020-09-29-09-46-42-2,970328132s221ms.jpg,1.0,0.0,0.0,0.0,1.0
5104,2020-09-29-09-46-42-3,970329389s698ms.jpg,2.0,0.0,1.0,1.0,1.0
5105,2020-09-24-4,969906486s653ms.jpg,3.0,1.0,2.0,2.0,3.0
5106,2020-09-29-09-46-42-4,970330338s198ms.jpg,1.0,0.0,1.0,1.0,1.0
5107,2020-09-29-09-46-42-1,970326721s793ms.jpg,2.0,0.0,1.0,1.0,2.0
5108,2020-07-28-06-01-11,964868734s720ms.jpg,2.0,0.0,1.0,1.0,1.0
5109,2020-09-29-09-46-42-1,970326579s784ms.jpg,1.0,0.0,0.0,1.0,1.0
5110,2020-09-29-09-46-42-1,970326468s807ms.jpg,2.0,0.0,1.0,1.0,2.0
5111,2020-09-24-1,969902835s246ms.jpg,2.0,0.0,1.0,1.0,1.0
5112,2020-09-29-09-46-42-3,970329461s703ms.jpg,3.0,1.0,2.0,2.0,3.0
5113,2020-09-24-1,969902704s248ms.jpg,2.0,0.0,1.0,1.0,1.0
5114,2020-09-29-09-46-42-1,970325666s806ms.jpg,1.0,0.0,0.0,1.0,1.0
5115,2020-09-29-09-46-42-3,970328729s705ms.jpg,1.0,0.0,0.0,1.0,1.0
5116,2020-09-29-09-46-42-3,970328678s687ms.jpg,2.0,0.0,1.0,1.0,2.0
5117,2020-09-29-09-46-42-3,970329253s695ms.jpg,1.0,0.0,0.0,0.0,0.0
5118,2020-09-24-1,969902472s250ms.jpg,0.0,0.0,0.0,0.0,0.0
5119,2020-09-24-1,969902770s248ms.jpg,1.0,0.0,1.0,1.0,1.0
5120,2020-09-29-09-46-42-4,970330217s177ms.jpg,0.0,0.0,0.0,0.0,0.0
5121,2020-09-24-3,969905470s185ms.jpg,0.0,0.0,0.0,0.0,0.0
5122,2020-09-24-1,969902529s240ms.jpg,0.0,0.0,0.0,0.0,0.0
5123,2020-09-29-09-46-42-3,970329156s698ms.jpg,0.0,0.0,0.0,0.0,0.0
5124,2020-09-24-2,969903312s709ms.jpg,0.0,0.0,0.0,0.0,0.0
5125,2020-09-29-09-46-42-3,970328789s698ms.jpg,0.0,0.0,0.0,0.0,0.0
5126,2020-09-29-09-46-42-4,970329854s181ms.jpg,1.0,0.0,0.0,1.0,1.0
5127,2020-07-28-06-01-11,964869804s722ms.jpg,1.0,0.0,0.0,1.0,1.0
5128,2020-09-24-1,969901806s251ms.jpg,0.0,0.0,0.0,0.0,0.0
5129,2020-09-24-1,969902881s259ms.jpg,1.0,0.0,0.0,0.0,0.0
5130,2020-10-02-10-17-05-3,970588487s274ms.jpg,1.0,0.0,0.0,0.0,0.0
5131,2020-09-24-3,969905261s176ms.jpg,1.0,0.0,0.0,1.0,1.0
5132,2020-09-24-3,969904982s164ms.jpg,1.0,0.0,0.0,1.0,1.0
5133,2020-09-29-09-46-42-3,970328421s697ms.jpg,1.0,0.0,1.0,1.0,1.0
5134,2020-09-29-09-46-42-4,970330080s173ms.jpg,0.0,0.0,0.0,0.0,0.0
5135,2020-09-24-1,969902979s256ms.jpg,3.0,1.0,1.0,2.0,2.0
5136,2020-09-24-1,969902607s251ms.jpg,2.0,1.0,1.0,1.0,2.0
5137,2020-09-29-09-46-42-3,970328305s715ms.jpg,1.0,0.0,1.0,1.0,1.0
5138,2020-09-24-1,969902729s240ms.jpg,1.0,0.0,0.0,0.0,0.0
5139,2020-09-29-09-46-42-1,970325637s810ms.jpg,0.0,0.0,0.0,0.0,0.0
5140,2020-09-24-1,969902351s229ms.jpg,1.0,0.0,0.0,1.0,1.0
5141,2020-09-24-3,969904847s196ms.jpg,3.0,1.0,2.0,3.0,4.0
5142,2020-07-28-06-01-11,964868943s729ms.jpg,1.0,0.0,0.0,1.0,1.0
5143,2020-09-29-09-46-42-4,970330379s172ms.jpg,3.0,1.0,2.0,3.0,4.0
5144,2020-09-29-09-46-42-4,970329850s177ms.jpg,2.0,0.0,1.0,1.0,2.0
5145,2020-09-24-1,969902335s246ms.jpg,2.0,0.0,1.0,1.0,2.0
5146,2020-09-29-09-46-42-4,970330462s188ms.jpg,3.0,1.0,1.0,2.0,3.0
5147,2020-09-24-3,969905015s164ms.jpg,0.0,0.0,0.0,0.0,0.0
5148,2020-09-29-09-46-42-1,970325669s809ms.jpg,2.0,1.0,1.0,2.0,2.0
5149,2020-09-29-09-46-42-4,970330110s170ms.jpg,0.0,0.0,0.0,0.0,0.0
5150,2020-07-28-06-01-11,964868573s726ms.jpg,0.0,0.0,0.0,0.0,0.0
5151,2020-09-24-3,969906003s184ms.jpg,3.0,1.0,2.0,3.0,4.0
5152,2020-09-24-1,969902234s246ms.jpg,3.0,1.0,2.0,3.0,3.0
5153,2020-09-29-09-46-42-1,970325847s786ms.jpg,2.0,0.0,1.0,1.0,2.0
5154,2020-09-24-1,969902063s241ms.jpg,1.0,0.0,0.0,1.0,1.0
5155,2020-09-29-09-46-42-3,970328463s706ms.jpg,1.0,0.0,0.0,0.0,1.0
5156,2020-09-24-3,969905798s179ms.jpg,2.0,0.0,1.0,1.0,2.0
5157,2020-09-24-1,969902921s232ms.jpg,2.0,1.0,1.0,1.0,2.0
5158,2020-09-29-09-46-42-3,970329487s695ms.jpg,3.0,1.0,2.0,3.0,4.0
5159,2020-09-24-3,969906151s165ms.jpg,3.0,1.0,2.0,2.0,3.0
5160,2020-09-24-3,969905489s171ms.jpg,0.0,0.0,0.0,0.0,0.0
5161,2020-09-23-VIRB0008,969832356s652ms.jpg,2.0,0.0,1.0,1.0,2.0
5162,2020-09-29-09-46-42-3,970328992s701ms.jpg,0.0,0.0,0.0,0.0,0.0
5163,2020-09-24-1,969902478s256ms.jpg,1.0,0.0,0.0,0.0,0.0
5164,2020-09-24-1,969901875s254ms.jpg,1.0,0.0,0.0,0.0,1.0
5165,2020-09-24-4,969906377s678ms.jpg,0.0,0.0,0.0,0.0,0.0
5166,2020-09-29-09-46-42-2,970326868s225ms.jpg,1.0,0.0,0.0,1.0,1.0
5167,2020-09-29-09-46-42-4,970330206s199ms.jpg,0.0,0.0,0.0,0.0,0.0
5168,2020-09-29-09-46-42-3,970329569s711ms.jpg,1.0,0.0,0.0,0.0,0.0
5169,2020-09-23-VIRB0008,969832344s640ms.jpg,2.0,1.0,1.0,2.0,2.0
5170,2020-09-24-1,969902417s228ms.jpg,1.0,0.0,0.0,0.0,1.0
5171,2020-09-29-09-46-42-1,970326241s813ms.jpg,1.0,0.0,1.0,1.0,1.0
5172,2020-09-24-4,969906453s653ms.jpg,0.0,0.0,0.0,0.0,0.0
5173,2020-09-29-09-46-42-2,970328194s216ms.jpg,1.0,0.0,0.0,1.0,1.0
5174,2020-09-29-09-46-42-3,970328390s700ms.jpg,1.0,0.0,1.0,1.0,1.0
5175,2020-09-29-09-46-42-4,970330175s202ms.jpg,0.0,0.0,0.0,0.0,0.0
5176,2020-09-24-1,969902559s237ms.jpg,1.0,0.0,0.0,0.0,1.0
5177,2020-07-28-06-01-11,964869729s714ms.jpg,3.0,1.0,1.0,2.0,2.0
5178,2020-07-28-06-01-11,964868843s729ms.jpg,2.0,0.0,1.0,1.0,2.0
5179,2020-09-29-09-46-42-2,970326982s205ms.jpg,3.0,1.0,2.0,3.0,3.0
5180,2020-07-28-06-01-11,964869475s727ms.jpg,0.0,0.0,0.0,0.0,0.0
5181,2020-09-24-1,969902689s233ms.jpg,1.0,0.0,0.0,0.0,0.0
5182,2020-09-24-1,969902913s257ms.jpg,2.0,0.0,1.0,1.0,2.0
5183,2020-09-29-09-46-42-3,970328736s712ms.jpg,0.0,0.0,0.0,0.0,0.0
5184,2020-09-29-09-46-42-3,970329716s691ms.jpg,0.0,0.0,0.0,0.0,0.0
5185,2020-09-29-09-46-42-3,970329204s713ms.jpg,2.0,0.0,1.0,1.0,2.0
5186,2020-09-29-09-46-42-3,970328607s716ms.jpg,3.0,1.0,2.0,2.0,3.0
5187,2020-09-24-1,969902844s255ms.jpg,0.0,0.0,0.0,0.0,0.0
5188,2020-09-29-09-46-42-4,970329904s198ms.jpg,1.0,0.0,0.0,1.0,1.0
5189,2020-09-29-09-46-42-4,970330029s189ms.jpg,1.0,0.0,0.0,1.0,1.0
5190,2020-07-28-06-01-11,964869899s717ms.jpg,3.0,1.0,2.0,3.0,4.0
5191,2020-09-24-3,969905207s189ms.jpg,2.0,1.0,1.0,1.0,2.0
5192,2020-09-24-3,969905242s191ms.jpg,1.0,0.0,0.0,0.0,1.0
5193,2020-09-24-3,969905067s182ms.jpg,1.0,0.0,0.0,0.0,1.0
5194,2020-09-24-1,969902850s228ms.jpg,1.0,0.0,0.0,0.0,1.0
5195,2020-09-24-3,969906180s194ms.jpg,1.0,0.0,0.0,0.0,1.0
5196,2020-09-29-09-46-42-1,970325999s805ms.jpg,0.0,0.0,0.0,0.0,0.0
5197,2020-07-28-06-01-11,964869791s709ms.jpg,1.0,0.0,0.0,0.0,0.0
5198,2020-09-24-1,969901783s228ms.jpg,1.0,0.0,0.0,1.0,1.0
5199,2020-09-29-09-46-42-3,970328348s691ms.jpg,0.0,0.0,0.0,0.0,0.0
5200,2020-09-29-09-46-42-1,970325966s805ms.jpg,1.0,0.0,0.0,0.0,1.0
5201,2020-09-24-4,969906525s659ms.jpg,1.0,0.0,0.0,1.0,1.0
5202,2020-09-24-1,969902182s227ms.jpg,2.0,1.0,1.0,2.0,2.0
5203,2020-09-24-1,969902920s231ms.jpg,2.0,0.0,1.0,1.0,2.0
5204,2020-09-24-1,969902843s254ms.jpg,1.0,0.0,0.0,0.0,1.0
5205,2020-09-24-4,969906245s679ms.jpg,2.0,0.0,1.0,1.0,2.0
5206,2020-09-24-4,969906571s671ms.jpg,3.0,1.0,2.0,3.0,4.0
5207,2020-09-29-09-46-42-3,970328895s704ms.jpg,2.0,0.0,1.0,1.0,2.0
5208,2020-09-29-09-46-42-1,970325565s805ms.jpg,0.0,0.0,0.0,0.0,0.0
5209,2020-09-23-VIRB0008,969832399s661ms.jpg,3.0,1.0,1.0,2.0,3.0
5210,2020-09-24-4,969906502s669ms.jpg,1.0,0.0,0.0,1.0,1.0
5211,2020-09-29-09-46-42-3,970328418s694ms.jpg,2.0,0.0,1.0,1.0,2.0
5212,2020-09-29-09-46-42-4,970329951s178ms.jpg,1.0,0.0,0.0,1.0,1.0
5213,2020-09-24-1,969901891s236ms.jpg,0.0,0.0,0.0,0.0,0.0
5214,2020-09-24-1,969901892s237ms.jpg,1.0,0.0,0.0,0.0,0.0
5215,2020-09-29-09-46-42-3,970328884s693ms.jpg,2.0,0.0,1.0,1.0,1.0
5216,2020-09-29-09-46-42-4,970330009s202ms.jpg,0.0,0.0,0.0,0.0,0.0
5217,2020-09-29-09-46-42-4,970330141s201ms.jpg,0.0,0.0,0.0,0.0,0.0
5218,2020-09-24-3,969905084s166ms.jpg,1.0,0.0,0.0,0.0,1.0
5219,2020-09-24-4,969906489s656ms.jpg,1.0,0.0,0.0,0.0,0.0
5220,2020-09-24-1,969902059s237ms.jpg,1.0,0.0,0.0,1.0,1.0
5221,2020-07-28-06-01-11,964869895s713ms.jpg,3.0,1.0,2.0,3.0,4.0
5222,2020-09-29-09-46-42-1,970325646s786ms.jpg,1.0,0.0,0.0,1.0,1.0
5223,2020-09-29-09-46-42-3,970329726s701ms.jpg,1.0,0.0,0.0,1.0,1.0
5224,2020-07-28-06-01-11,964868876s728ms.jpg,0.0,0.0,0.0,0.0,0.0
5225,2020-07-28-06-01-11,964869998s716ms.jpg,1.0,0.0,0.0,0.0,0.0
5226,2020-09-29-09-46-42-3,970329400s709ms.jpg,1.0,0.0,0.0,0.0,1.0
5227,2020-07-28-06-01-11,964868751s703ms.jpg,3.0,1.0,2.0,3.0,4.0
5228,2020-09-24-1,969902118s230ms.jpg,0.0,0.0,0.0,0.0,0.0
5229,2020-09-29-09-46-42-2,970328235s224ms.jpg,1.0,0.0,0.0,0.0,1.0
5230,2020-09-24-4,969906329s663ms.jpg,3.0,1.0,2.0,2.0,3.0
5231,2020-09-29-09-46-42-3,970329616s691ms.jpg,1.0,0.0,0.0,0.0,0.0
5232,2020-07-28-06-01-11,964869424s709ms.jpg,0.0,0.0,0.0,0.0,0.0
5233,2020-09-29-09-46-42-3,970329021s697ms.jpg,0.0,0.0,0.0,0.0,0.0
5234,2020-09-24-3,969904909s191ms.jpg,3.0,1.0,2.0,2.0,3.0
5235,2020-09-24-3,969904996s178ms.jpg,1.0,0.0,0.0,0.0,1.0
5236,2020-09-29-09-46-42-1,970326724s796ms.jpg,0.0,0.0,0.0,0.0,0.0
5237,2020-09-24-3,969905042s191ms.jpg,0.0,0.0,0.0,0.0,0.0
5238,2020-09-29-09-46-42-2,970327050s207ms.jpg,3.0,1.0,2.0,2.0,3.0
5239,2020-09-24-2,969903250s681ms.jpg,1.0,0.0,0.0,1.0,1.0
5240,2020-09-29-09-46-42-3,970328951s693ms.jpg,3.0,1.0,1.0,2.0,2.0
5241,2020-09-24-3,969905992s173ms.jpg,3.0,1.0,2.0,3.0,3.0
5242,2020-09-24-1,969902005s250ms.jpg,1.0,0.0,0.0,0.0,1.0
5243,2020-09-29-09-46-42-3,970328711s687ms.jpg,2.0,1.0,1.0,2.0,2.0
5244,2020-09-29-09-46-42-3,970328800s709ms.jpg,0.0,0.0,0.0,0.0,0.0
5245,2020-09-24-1,969902836s247ms.jpg,1.0,0.0,0.0,1.0,1.0
5246,2020-09-29-09-46-42-3,970329686s694ms.jpg,2.0,0.0,1.0,1.0,2.0
5247,2020-09-29-09-46-42-1,970326390s796ms.jpg,2.0,0.0,1.0,1.0,2.0
5248,2020-10-02-10-17-05-3,970588523s243ms.jpg,3.0,1.0,2.0,3.0,3.0
5249,2020-09-24-4,969906436s670ms.jpg,3.0,1.0,2.0,2.0,3.0
5250,2020-09-24-4,969906501s668ms.jpg,0.0,0.0,0.0,0.0,0.0
5251,2020-09-29-09-46-42-1,970326199s805ms.jpg,0.0,0.0,0.0,0.0,0.0
5252,2020-09-24-3,969905554s169ms.jpg,3.0,1.0,2.0,2.0,3.0
5253,2020-09-24-3,969904784s166ms.jpg,3.0,1.0,1.0,2.0,2.0
5254,2020-07-28-06-01-11,964869963s714ms.jpg,0.0,0.0,0.0,0.0,0.0
5255,2020-09-29-09-46-42-3,970328367s710ms.jpg,2.0,0.0,1.0,1.0,2.0
5256,2020-09-24-1,969902032s244ms.jpg,0.0,0.0,0.0,0.0,0.0
5257,2020-09-24-1,969902262s240ms.jpg,1.0,0.0,1.0,1.0,1.0
5258,2020-09-29-09-46-42-3,970328443s686ms.jpg,1.0,0.0,0.0,0.0,0.0
5259,2020-09-24-3,969905556s171ms.jpg,2.0,0.0,1.0,1.0,2.0
5260,2020-09-24-3,969905466s181ms.jpg,2.0,0.0,1.0,1.0,1.0
5261,2020-09-29-09-46-42-1,970326697s802ms.jpg,1.0,0.0,1.0,1.0,1.0
5262,2020-09-24-1,969901855s234ms.jpg,1.0,0.0,0.0,0.0,1.0
5263,2020-07-28-06-01-11,964869320s705ms.jpg,1.0,0.0,0.0,1.0,1.0
5264,2020-09-29-09-46-42-1,970326368s807ms.jpg,1.0,0.0,0.0,1.0,1.0
5265,2020-09-24-1,969902571s249ms.jpg,1.0,0.0,1.0,1.0,1.0
5266,2020-09-24-1,969901776s255ms.jpg,0.0,0.0,0.0,0.0,0.0
5267,2020-09-29-09-46-42-3,970329696s704ms.jpg,1.0,0.0,0.0,0.0,1.0
5268,2020-09-24-3,969905354s169ms.jpg,1.0,0.0,0.0,0.0,1.0
5269,2020-09-29-09-46-42-2,970327033s223ms.jpg,1.0,0.0,1.0,1.0,1.0
5270,2020-09-29-09-46-42-3,970329197s706ms.jpg,1.0,0.0,0.0,1.0,1.0
5271,2020-09-24-1,969902254s232ms.jpg,2.0,1.0,1.0,2.0,2.0
5272,2020-09-24-3,969905844s192ms.jpg,1.0,0.0,0.0,1.0,1.0
5273,2020-09-24-1,969902004s249ms.jpg,1.0,0.0,0.0,0.0,1.0
5274,2020-09-24-1,969902043s255ms.jpg,0.0,0.0,0.0,0.0,0.0
5275,2020-09-24-1,969902171s249ms.jpg,0.0,0.0,0.0,0.0,0.0
5276,2020-09-29-09-46-42-2,970326945s202ms.jpg,2.0,0.0,1.0,1.0,2.0
5277,2020-10-02-10-17-05-3,970588276s263ms.jpg,1.0,0.0,0.0,0.0,1.0
5278,2020-09-29-09-46-42-1,970326107s813ms.jpg,3.0,1.0,1.0,2.0,2.0
5279,2020-09-29-09-46-42-3,970329247s689ms.jpg,2.0,1.0,1.0,2.0,2.0
5280,2020-09-24-1,969902564s242ms.jpg,1.0,0.0,0.0,0.0,1.0
5281,2020-09-29-09-46-42-1,970326739s811ms.jpg,2.0,0.0,1.0,1.0,2.0
5282,2020-09-29-09-46-42-4,970330247s174ms.jpg,0.0,0.0,0.0,0.0,0.0
5283,2020-10-02-10-17-05-3,970588238s258ms.jpg,1.0,0.0,0.0,1.0,1.0
5284,2020-09-24-3,969905409s191ms.jpg,3.0,1.0,2.0,3.0,4.0
5285,2020-09-24-1,969902901s245ms.jpg,2.0,0.0,1.0,1.0,2.0
5286,2020-10-02-10-17-05-3,970588483s270ms.jpg,3.0,1.0,2.0,2.0,3.0
5287,2020-07-28-06-01-11,964869794s712ms.jpg,3.0,1.0,1.0,2.0,3.0
5288,2020-09-29-09-46-42-1,970326745s783ms.jpg,2.0,0.0,1.0,1.0,2.0
5289,2020-10-02-10-17-05-3,970588240s260ms.jpg,2.0,0.0,1.0,1.0,2.0
5290,2020-09-29-09-46-42-1,970326220s792ms.jpg,1.0,0.0,0.0,0.0,1.0
5291,2020-09-24-4,969906408s675ms.jpg,2.0,0.0,1.0,1.0,2.0
5292,2020-09-24-3,969905563s178ms.jpg,3.0,1.0,2.0,3.0,4.0
5293,2020-09-24-1,969902138s250ms.jpg,1.0,0.0,0.0,0.0,1.0
5294,2020-09-29-09-46-42-1,970326320s792ms.jpg,2.0,1.0,1.0,2.0,2.0
5295,2020-09-29-09-46-42-1,970326070s809ms.jpg,3.0,1.0,1.0,2.0,2.0
5296,2020-09-29-09-46-42-3,970329395s704ms.jpg,1.0,0.0,0.0,0.0,1.0
