video,image,group_2,group_3,group_4,group_original,dataset
2020-09-29-09-46-42-3,970329385s694ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969905590s171ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905794s175ms.jpg,0.0,0.0,0.0,0.0,valid
2020-07-28-06-01-11,964869854s705ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329458s700ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905982s196ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329537s712ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329459s701ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329777s171ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969906048s196ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329855s182ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329666s708ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329815s175ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329332s707ms.jpg,1.0,1.0,2.0,3.0,valid
2020-10-02-10-17-05-3,970588458s245ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329665s707ms.jpg,1.0,2.0,3.0,3.0,valid
2020-07-28-06-01-11,964869783s701ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905841s189ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329707s715ms.jpg,0.0,0.0,0.0,1.0,valid
2020-07-28-06-01-11,964869746s697ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869812s697ms.jpg,0.0,0.0,0.0,0.0,valid
2020-07-28-06-01-11,964869782s700ms.jpg,0.0,0.0,1.0,1.0,valid
2020-07-28-06-01-11,964869837s722ms.jpg,0.0,1.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588519s272ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329512s687ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329731s706ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329592s700ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329351s693ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905918s166ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905784s165ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329480s688ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905869s184ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329572s714ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329848s175ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905774s189ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329456s698ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329363s705ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905667s182ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905754s169ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329810s170ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329482s690ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905785s166ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588468s255ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329585s693ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329455s697ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969906031s179ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905586s167ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905585s166ms.jpg,0.0,1.0,1.0,1.0,valid
2020-07-28-06-01-11,964869829s714ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-23-VIRB0008,969832391s653ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905872s187ms.jpg,1.0,1.0,2.0,3.0,valid
2020-10-02-10-17-05-3,970588474s261ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329642s717ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329497s705ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969906100s181ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869737s722ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329542s717ms.jpg,0.0,1.0,1.0,2.0,valid
2020-10-02-10-17-05-3,970588530s250ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905587s168ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329764s191ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905765s180ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329771s198ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329422s697ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329687s695ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329398s707ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869838s723ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905949s163ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905840s188ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329335s710ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-4,970329788s182ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329593s701ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969906028s176ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329489s697ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905838s186ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329606s714ms.jpg,0.0,0.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588475s262ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905887s168ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329838s198ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905948s196ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329570s712ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969906079s193ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905811s192ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329715s690ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329410s685ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905791s172ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588486s273ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329549s691ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969906055s169ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969906099s180ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905920s168ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905755s170ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329602s710ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969906012s193ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905632s180ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329866s193ms.jpg,0.0,0.0,1.0,1.0,valid
2020-07-28-06-01-11,964869793s711ms.jpg,0.0,0.0,0.0,1.0,valid
2020-07-28-06-01-11,964869842s727ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329391s700ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329599s707ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329467s709ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905619s167ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329663s705ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905871s186ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905768s183ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329337s712ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905578s193ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969906019s167ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329625s700ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329830s190ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969906002s183ms.jpg,1.0,1.0,2.0,3.0,valid
2020-07-28-06-01-11,964869762s713ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329524s699ms.jpg,0.0,0.0,1.0,1.0,valid
2020-07-28-06-01-11,964869788s706ms.jpg,0.0,1.0,1.0,2.0,valid
2020-10-02-10-17-05-3,970588534s254ms.jpg,1.0,2.0,2.0,3.0,valid
2020-07-28-06-01-11,964869853s704ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329405s714ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329643s685ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329704s712ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329683s691ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905742s190ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329442s717ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329706s714ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329820s180ms.jpg,0.0,1.0,1.0,1.0,valid
2020-07-28-06-01-11,964869734s719ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869840s725ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329682s690ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905890s171ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-4,970329800s194ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905663s178ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329773s200ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905960s174ms.jpg,0.0,1.0,1.0,1.0,valid
2020-07-28-06-01-11,964869825s710ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905683s164ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329559s701ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329538s713ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905953s167ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329634s709ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-4,970329833s193ms.jpg,0.0,1.0,1.0,1.0,valid
2020-07-28-06-01-11,964869836s721ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-4,970329835s195ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329421s696ms.jpg,0.0,0.0,0.0,1.0,valid
2020-07-28-06-01-11,964869802s720ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905860s175ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905654s169ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329717s692ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969906027s175ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-23-VIRB0008,969832398s660ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969905828s176ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329649s691ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329719s694ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905936s184ms.jpg,1.0,1.0,1.0,2.0,valid
2020-10-02-10-17-05-3,970588461s248ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329730s705ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329403s712ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329349s691ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329395s704ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905657s172ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905696s177ms.jpg,0.0,0.0,0.0,1.0,valid
2020-10-02-10-17-05-3,970588485s272ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329478s686ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905688s169ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329819s179ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329450s692ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905852s167ms.jpg,0.0,0.0,1.0,1.0,valid
2020-07-28-06-01-11,964869847s698ms.jpg,1.0,1.0,2.0,3.0,valid
2020-07-28-06-01-11,964869787s705ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905880s195ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329695s703ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329712s687ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588477s264ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-23-VIRB0008,969832394s656ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-4,970329834s194ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905653s168ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329445s687ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329728s703ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-4,970329870s197ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905625s173ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329408s717ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329677s685ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329615s690ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329700s708ms.jpg,0.0,0.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588609s262ms.jpg,1.0,2.0,3.0,3.0,test
2020-09-24-4,969906404s671ms.jpg,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330064s191ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330050s177ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330026s186ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329935s195ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329932s192ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329926s186ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906558s658ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-24-3,969906137s185ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330388s181ms.jpg,1.0,1.0,2.0,2.0,test
2020-09-29-09-46-42-4,970330117s177ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906315s649ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-3,969906141s189ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330219s179ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906473s673ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329914s174ms.jpg,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330446s172ms.jpg,1.0,2.0,3.0,3.0,test
2020-09-24-4,969906528s662ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330086s179ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330103s196ms.jpg,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964870007s725ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906262s663ms.jpg,0.0,0.0,1.0,1.0,test
2020-07-28-06-01-11,964869925s710ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330445s171ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906398s665ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906466s666ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330199s192ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906275s676ms.jpg,1.0,1.0,2.0,3.0,test
2020-09-24-3,969906183s164ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906392s659ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330209s202ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906366s667ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330164s191ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330394s187ms.jpg,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330035s195ms.jpg,0.0,0.0,0.0,0.0,test
2020-10-02-10-17-05-3,970588558s245ms.jpg,0.0,1.0,1.0,1.0,test
2020-10-02-10-17-05-3,970588610s263ms.jpg,1.0,2.0,3.0,3.0,test
2020-09-24-4,969906405s672ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330211s171ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906549s649ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906279s680ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330155s182ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330204s197ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329915s175ms.jpg,0.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588603s256ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329947s174ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329965s192ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330410s170ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906303s670ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906537s671ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-24-3,969906115s196ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329997s190ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906455s655ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330054s181ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329945s172ms.jpg,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964869899s717ms.jpg,1.0,1.0,1.0,2.0,test
2020-09-24-4,969906511s678ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330133s193ms.jpg,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964869884s702ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330348s174ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970329892s186ms.jpg,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330163s190ms.jpg,0.0,0.0,0.0,1.0,test
2020-10-02-10-17-05-3,970588576s262ms.jpg,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970329894s188ms.jpg,0.0,0.0,0.0,1.0,test
2020-07-28-06-01-11,964869963s714ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906472s672ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906413s680ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906359s660ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906333s667ms.jpg,1.0,1.0,1.0,2.0,test
2020-09-24-4,969906331s665ms.jpg,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970329949s176ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906291s658ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906237s671ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906348s649ms.jpg,0.0,0.0,1.0,1.0,test
2020-10-02-10-17-05-3,970588556s243ms.jpg,1.0,1.0,2.0,2.0,test
2020-09-24-3,969906135s183ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330000s193ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906377s678ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330170s197ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330307s200ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906570s670ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330217s177ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906415s649ms.jpg,0.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588582s268ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330336s196ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906376s677ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329897s191ms.jpg,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964869999s717ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330102s195ms.jpg,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964869880s698ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330457s183ms.jpg,1.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330425s185ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970329951s178ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-24-3,969906180s194ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329953s180ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330021s181ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906244s678ms.jpg,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964869883s701ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330060s187ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330210s170ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330224s184ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330195s188ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329898s192ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-23-VIRB0008,969832404s666ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906504s671ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906335s669ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906314s681ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330400s193ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906532s666ms.jpg,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970329900s194ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330332s192ms.jpg,1.0,1.0,2.0,3.0,test
2020-07-28-06-01-11,964869962s713ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906507s674ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906542s676ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329974s201ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330193s186ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330233s193ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-3,969906223s171ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330172s199ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330330s190ms.jpg,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906238s672ms.jpg,0.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588587s274ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906329s663ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329896s190ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330463s189ms.jpg,1.0,1.0,1.0,2.0,test
2020-09-24-4,969906235s669ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906306s673ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906383s650ms.jpg,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906520s654ms.jpg,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330049s176ms.jpg,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330456s182ms.jpg,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906318s652ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330150s177ms.jpg,0.0,0.0,0.0,0.0,test
2020-10-02-10-17-05-3,970588600s253ms.jpg,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906412s679ms.jpg,0.0,1.0,1.0,1.0,test
2020-07-28-06-01-11,964869988s706ms.jpg,0.0,0.0,0.0,0.0,test
2020-10-02-10-17-05-3,970588597s250ms.jpg,0.0,1.0,1.0,2.0,test
2020-07-28-06-01-11,964869981s699ms.jpg,0.0,0.0,0.0,1.0,test
2020-09-23-VIRB0008,969832408s670ms.jpg,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906342s676ms.jpg,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906307s674ms.jpg,0.0,1.0,1.0,1.0,test
