video,image,image_mask,group_2,group_3,group_4,group_original,dataset
2020-09-29-09-46-42-4,970330210s170ms.jpg,970330210s170ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330224s184ms.jpg,970330224s184ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330195s188ms.jpg,970330195s188ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329898s192ms.jpg,970329898s192ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906504s671ms.jpg,969906504s671ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330400s193ms.jpg,970330400s193ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906532s666ms.jpg,969906532s666ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970329900s194ms.jpg,970329900s194ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330332s192ms.jpg,970330332s192ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906507s674ms.jpg,969906507s674ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906542s676ms.jpg,969906542s676ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329974s201ms.jpg,970329974s201ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330193s186ms.jpg,970330193s186ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330233s193ms.jpg,970330233s193ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-3,969906223s171ms.jpg,969906223s171ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330172s199ms.jpg,970330172s199ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330330s190ms.jpg,970330330s190ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906238s672ms.jpg,969906238s672ms.png,0.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588587s274ms.jpg,970588587s274ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906329s663ms.jpg,969906329s663ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329896s190ms.jpg,970329896s190ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330463s189ms.jpg,970330463s189ms.png,1.0,1.0,1.0,2.0,test
2020-09-24-4,969906306s673ms.jpg,969906306s673ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906383s650ms.jpg,969906383s650ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906520s654ms.jpg,969906520s654ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906318s652ms.jpg,969906318s652ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330150s177ms.jpg,970330150s177ms.png,0.0,0.0,0.0,0.0,test
2020-10-02-10-17-05-3,970588600s253ms.jpg,970588600s253ms.png,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906412s679ms.jpg,969906412s679ms.png,0.0,1.0,1.0,1.0,test
2020-10-02-10-17-05-3,970588597s250ms.jpg,970588597s250ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906342s676ms.jpg,969906342s676ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906307s674ms.jpg,969906307s674ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329999s192ms.jpg,970329999s192ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329986s179ms.jpg,970329986s179ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906432s666ms.jpg,969906432s666ms.png,0.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588577s264ms.jpg,970588577s264ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906308s675ms.jpg,969906308s675ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330190s183ms.jpg,970330190s183ms.png,0.0,0.0,0.0,0.0,test
2020-10-02-10-17-05-3,970588581s268ms.jpg,970588581s268ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329977s170ms.jpg,970329977s170ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-3,969906171s185ms.jpg,969906171s185ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970330315s175ms.jpg,970330315s175ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906417s651ms.jpg,969906417s651ms.png,1.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588557s244ms.jpg,970588557s244ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906298s665ms.jpg,969906298s665ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330312s172ms.jpg,970330312s172ms.png,1.0,2.0,3.0,3.0,test
2020-09-24-4,969906556s656ms.jpg,969906556s656ms.png,1.0,1.0,2.0,3.0,test
2020-07-28-06-01-11,964869915s700ms.jpg,964869915s700ms.png,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906274s675ms.jpg,969906274s675ms.png,1.0,2.0,2.0,3.0,test
2020-07-28-06-01-11,964869871s722ms.jpg,964869871s722ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970329913s173ms.jpg,970329913s173ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330130s190ms.jpg,970330130s190ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906545s679ms.jpg,969906545s679ms.png,0.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588569s256ms.jpg,970588569s256ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330160s187ms.jpg,970330160s187ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330207s200ms.jpg,970330207s200ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330076s169ms.jpg,970330076s169ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906393s660ms.jpg,969906393s660ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330161s188ms.jpg,970330161s188ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906325s659ms.jpg,969906325s659ms.png,1.0,1.0,2.0,2.0,test
2020-09-29-09-46-42-4,970329909s203ms.jpg,970329909s203ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906461s661ms.jpg,969906461s661ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906563s663ms.jpg,969906563s663ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970330218s178ms.jpg,970330218s178ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330065s192ms.jpg,970330065s192ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330110s170ms.jpg,970330110s170ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329928s188ms.jpg,970329928s188ms.png,0.0,0.0,1.0,1.0,test
2020-07-28-06-01-11,964869926s711ms.jpg,964869926s711ms.png,1.0,1.0,2.0,2.0,test
2020-10-02-10-17-05-3,970588567s254ms.jpg,970588567s254ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906361s662ms.jpg,969906361s662ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906346s680ms.jpg,969906346s680ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906515s649ms.jpg,969906515s649ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330333s193ms.jpg,970330333s193ms.png,1.0,2.0,2.0,3.0,test
2020-07-28-06-01-11,964869865s716ms.jpg,964869865s716ms.png,1.0,1.0,2.0,2.0,test
2020-09-29-09-46-42-4,970330203s196ms.jpg,970330203s196ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330154s181ms.jpg,970330154s181ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330326s186ms.jpg,970330326s186ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906530s664ms.jpg,969906530s664ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906543s677ms.jpg,969906543s677ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906474s674ms.jpg,969906474s674ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330123s183ms.jpg,970330123s183ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329961s188ms.jpg,970329961s188ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-3,969906132s180ms.jpg,969906132s180ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906403s670ms.jpg,969906403s670ms.png,1.0,1.0,2.0,2.0,test
2020-09-29-09-46-42-4,970329927s187ms.jpg,970329927s187ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-3,969906136s184ms.jpg,969906136s184ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330143s170ms.jpg,970330143s170ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330349s175ms.jpg,970330349s175ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330338s198ms.jpg,970330338s198ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329985s178ms.jpg,970329985s178ms.png,0.0,0.0,1.0,1.0,test
2020-10-02-10-17-05-3,970588606s259ms.jpg,970588606s259ms.png,1.0,2.0,3.0,3.0,test
2020-09-24-4,969906550s650ms.jpg,969906550s650ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329887s181ms.jpg,970329887s181ms.png,1.0,1.0,2.0,2.0,test
2020-09-29-09-46-42-4,970330428s188ms.jpg,970330428s188ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330317s177ms.jpg,970330317s177ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330177s170ms.jpg,970330177s170ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906436s670ms.jpg,969906436s670ms.png,1.0,1.0,2.0,3.0,test
2020-10-02-10-17-05-3,970588585s271ms.jpg,970588585s271ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330309s202ms.jpg,970330309s202ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330120s180ms.jpg,970330120s180ms.png,0.0,0.0,0.0,1.0,test
2020-07-28-06-01-11,964869991s709ms.jpg,964869991s709ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329995s188ms.jpg,970329995s188ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-3,969906207s188ms.jpg,969906207s188ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330343s169ms.jpg,970330343s169ms.png,1.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330200s193ms.jpg,970330200s193ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329920s180ms.jpg,970329920s180ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330138s198ms.jpg,970330138s198ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329956s183ms.jpg,970329956s183ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906453s653ms.jpg,969906453s653ms.png,1.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330402s195ms.jpg,970330402s195ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330148s175ms.jpg,970330148s175ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906460s660ms.jpg,969906460s660ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906454s654ms.jpg,969906454s654ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330141s201ms.jpg,970330141s201ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330088s181ms.jpg,970330088s181ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906387s654ms.jpg,969906387s654ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906427s661ms.jpg,969906427s661ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330028s188ms.jpg,970330028s188ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329930s190ms.jpg,970329930s190ms.png,0.0,1.0,1.0,1.0,test
2020-10-02-10-17-05-3,970588563s250ms.jpg,970588563s250ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906429s663ms.jpg,969906429s663ms.png,1.0,1.0,2.0,2.0,test
2020-09-24-4,969906560s660ms.jpg,969906560s660ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-3,969906110s191ms.jpg,969906110s191ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330134s194ms.jpg,970330134s194ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330370s196ms.jpg,970330370s196ms.png,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330191s184ms.jpg,970330191s184ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906408s675ms.jpg,969906408s675ms.png,1.0,2.0,3.0,3.0,test
2020-10-02-10-17-05-3,970588599s252ms.jpg,970588599s252ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970330175s202ms.jpg,970330175s202ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330448s174ms.jpg,970330448s174ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906411s678ms.jpg,969906411s678ms.png,1.0,2.0,2.0,3.0,test
2020-10-02-10-17-05-3,970588594s247ms.jpg,970588594s247ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330075s202ms.jpg,970330075s202ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906551s651ms.jpg,969906551s651ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-3,969906126s174ms.jpg,969906126s174ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906406s673ms.jpg,969906406s673ms.png,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330305s198ms.jpg,970330305s198ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330363s189ms.jpg,970330363s189ms.png,1.0,2.0,2.0,3.0,test
2020-09-24-3,969906203s184ms.jpg,969906203s184ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330111s171ms.jpg,970330111s171ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329980s173ms.jpg,970329980s173ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330029s189ms.jpg,970330029s189ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330416s176ms.jpg,970330416s176ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330356s182ms.jpg,970330356s182ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970330255s181ms.jpg,970330255s181ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329996s189ms.jpg,970329996s189ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329919s179ms.jpg,970329919s179ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330430s190ms.jpg,970330430s190ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970330062s189ms.jpg,970330062s189ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330039s199ms.jpg,970330039s199ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330451s177ms.jpg,970330451s177ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970329879s173ms.jpg,970329879s173ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906301s668ms.jpg,969906301s668ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906437s671ms.jpg,969906437s671ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970329903s197ms.jpg,970329903s197ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-3,969906124s172ms.jpg,969906124s172ms.png,1.0,1.0,2.0,2.0,test
2020-09-29-09-46-42-4,970329982s175ms.jpg,970329982s175ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-3,969906129s177ms.jpg,969906129s177ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330230s190ms.jpg,970330230s190ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906323s657ms.jpg,969906323s657ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330238s198ms.jpg,970330238s198ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330125s185ms.jpg,970330125s185ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906489s656ms.jpg,969906489s656ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330180s173ms.jpg,970330180s173ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330439s199ms.jpg,970330439s199ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906351s652ms.jpg,969906351s652ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330012s172ms.jpg,970330012s172ms.png,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964869932s717ms.jpg,964869932s717ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906322s656ms.jpg,969906322s656ms.png,0.0,0.0,0.0,1.0,test
2020-07-28-06-01-11,964869907s725ms.jpg,964869907s725ms.png,0.0,1.0,1.0,1.0,test
2020-09-24-4,969906502s669ms.jpg,969906502s669ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906334s668ms.jpg,969906334s668ms.png,0.0,1.0,1.0,2.0,test
2020-07-28-06-01-11,964869913s698ms.jpg,964869913s698ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329957s184ms.jpg,970329957s184ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330414s174ms.jpg,970330414s174ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906396s663ms.jpg,969906396s663ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906369s670ms.jpg,969906369s670ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906512s679ms.jpg,969906512s679ms.png,0.0,0.0,1.0,1.0,test
2020-10-02-10-17-05-3,970588605s258ms.jpg,970588605s258ms.png,1.0,2.0,3.0,3.0,test
2020-09-24-4,969906283s650ms.jpg,969906283s650ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906304s671ms.jpg,969906304s671ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330376s202ms.jpg,970330376s202ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970330144s171ms.jpg,970330144s171ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906358s659ms.jpg,969906358s659ms.png,1.0,1.0,2.0,2.0,test
2020-09-24-4,969906299s666ms.jpg,969906299s666ms.png,1.0,1.0,2.0,2.0,test
2020-09-29-09-46-42-4,970329946s173ms.jpg,970329946s173ms.png,0.0,0.0,1.0,1.0,test
2020-10-02-10-17-05-3,970588554s240ms.jpg,970588554s240ms.png,0.0,0.0,0.0,1.0,test
2020-07-28-06-01-11,964869940s725ms.jpg,964869940s725ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330355s181ms.jpg,970330355s181ms.png,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906382s649ms.jpg,969906382s649ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330464s190ms.jpg,970330464s190ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-3,969906143s191ms.jpg,969906143s191ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330166s193ms.jpg,970330166s193ms.png,0.0,0.0,0.0,0.0,test
2020-07-28-06-01-11,964870000s718ms.jpg,964870000s718ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330068s195ms.jpg,970330068s195ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330092s185ms.jpg,970330092s185ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330314s174ms.jpg,970330314s174ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329880s174ms.jpg,970329880s174ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906380s681ms.jpg,969906380s681ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330198s191ms.jpg,970330198s191ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330186s179ms.jpg,970330186s179ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329904s198ms.jpg,970329904s198ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330311s171ms.jpg,970330311s171ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970329943s170ms.jpg,970329943s170ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330024s184ms.jpg,970330024s184ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906446s680ms.jpg,969906446s680ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906293s660ms.jpg,969906293s660ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906407s674ms.jpg,969906407s674ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906539s673ms.jpg,969906539s673ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330108s201ms.jpg,970330108s201ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329987s180ms.jpg,970329987s180ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906569s669ms.jpg,969906569s669ms.png,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906439s673ms.jpg,969906439s673ms.png,0.0,1.0,1.0,2.0,test
2020-10-02-10-17-05-3,970588580s267ms.jpg,970588580s267ms.png,1.0,1.0,2.0,3.0,test
2020-09-24-4,969906360s661ms.jpg,969906360s661ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329917s177ms.jpg,970329917s177ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329871s198ms.jpg,970329871s198ms.png,0.0,0.0,0.0,1.0,test
2020-07-28-06-01-11,964869901s719ms.jpg,964869901s719ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906499s666ms.jpg,969906499s666ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970329938s198ms.jpg,970329938s198ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330168s195ms.jpg,970330168s195ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330169s196ms.jpg,970330169s196ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330072s199ms.jpg,970330072s199ms.png,0.0,0.0,0.0,1.0,test
2020-10-02-10-17-05-3,970588595s248ms.jpg,970588595s248ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330022s182ms.jpg,970330022s182ms.png,0.0,1.0,1.0,1.0,test
2020-09-29-09-46-42-4,970329954s181ms.jpg,970329954s181ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-3,969906111s192ms.jpg,969906111s192ms.png,0.0,0.0,0.0,1.0,test
2020-09-24-4,969906477s677ms.jpg,969906477s677ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-3,969906123s171ms.jpg,969906123s171ms.png,1.0,1.0,2.0,2.0,test
2020-09-24-3,969906109s190ms.jpg,969906109s190ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330387s180ms.jpg,970330387s180ms.png,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906320s654ms.jpg,969906320s654ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330208s201ms.jpg,970330208s201ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906559s659ms.jpg,969906559s659ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330413s173ms.jpg,970330413s173ms.png,0.0,0.0,0.0,0.0,test
2020-09-23-VIRB0008,969832416s645ms.jpg,969832416s645ms.png,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330202s195ms.jpg,970330202s195ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330019s179ms.jpg,970330019s179ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970329893s187ms.jpg,970329893s187ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330353s179ms.jpg,970330353s179ms.png,1.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330361s187ms.jpg,970330361s187ms.png,1.0,2.0,2.0,3.0,test
2020-09-24-4,969906310s677ms.jpg,969906310s677ms.png,1.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330140s200ms.jpg,970330140s200ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906426s660ms.jpg,969906426s660ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906469s669ms.jpg,969906469s669ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330383s176ms.jpg,970330383s176ms.png,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330188s181ms.jpg,970330188s181ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906231s665ms.jpg,969906231s665ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906327s661ms.jpg,969906327s661ms.png,0.0,1.0,1.0,2.0,test
2020-09-29-09-46-42-4,970330390s183ms.jpg,970330390s183ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330368s194ms.jpg,970330368s194ms.png,1.0,1.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330379s172ms.jpg,970330379s172ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970330320s180ms.jpg,970330320s180ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330461s187ms.jpg,970330461s187ms.png,0.0,1.0,1.0,2.0,test
2020-09-24-4,969906467s667ms.jpg,969906467s667ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906431s665ms.jpg,969906431s665ms.png,0.0,0.0,0.0,1.0,test
2020-09-29-09-46-42-4,970330122s182ms.jpg,970330122s182ms.png,0.0,0.0,1.0,1.0,test
2020-09-24-4,969906445s679ms.jpg,969906445s679ms.png,1.0,2.0,3.0,3.0,test
2020-09-29-09-46-42-4,970330245s172ms.jpg,970330245s172ms.png,0.0,1.0,1.0,1.0,test
2020-07-28-06-01-11,964869891s709ms.jpg,964869891s709ms.png,1.0,2.0,2.0,3.0,test
2020-09-29-09-46-42-4,970329895s189ms.jpg,970329895s189ms.png,0.0,0.0,1.0,1.0,test
2020-09-29-09-46-42-4,970330185s178ms.jpg,970330185s178ms.png,0.0,0.0,0.0,0.0,test
2020-09-29-09-46-42-4,970330011s171ms.jpg,970330011s171ms.png,0.0,0.0,0.0,0.0,test
2020-09-24-4,969906319s653ms.jpg,969906319s653ms.png,0.0,0.0,0.0,1.0,test
